0,0,0,0
-0.0033,-0.1653,-8.1862,0
-0.0129,-0.4825,-15.9214,0
-0.0289,-0.8012,-15.9997,0
-0.0513,-1.1206,-15.9689,0
-0.0801,-1.4406,-15.9958,0
-0.1153,-1.7604,-16.0169,0
-0.1569,-2.0802,-15.9857,0
-0.2049,-2.4001,-16.005,0
-0.2593,-2.7202,-15.9888,0.0001
-0.3201,-3.0402,-16.0093,0.0001
-0.3873,-3.3602,-15.9975,0.0001
-0.4609,-3.6802,-15.9988,0.0001
-0.5409,-4.0001,-16.0045,0.0002
-0.6273,-4.32,-15.9958,0.0002
-0.7201,-4.64,-15.9984,0.0002
-0.8193,-4.9601,-16.0006,0.0003
-0.9249,-5.28,-16.0023,0.0004
-1.0369,-5.6,-15.9956,0.0004
-1.1553,-5.92,-16.0008,0.0005
-1.2801,-6.2399,-15.9974,0.0006
-1.4113,-6.5599,-16.0003,0.0008
-1.5489,-6.8799,-15.9987,0.001
-1.6929,-7.1999,-15.9999,0.0011
-1.8433,-7.5199,-16.0018,0.0013
-2.0001,-7.84,-16.0042,0.0013
-2.1633,-8.1601,-16.0052,0.0012
-2.3329,-8.4802,-16.0037,0.0011
-2.5089,-8.8002,-16.0013,0.0009
-2.6864,-8.8742,-3.6996,0.0007
-2.8575,-8.559,15.7591,0.0006
-3.0224,-8.2389,15.9998,0.0005
-3.1807,-7.9188,16.0027,0.0004
-3.3327,-7.5988,16.0023,0.0004
-3.4783,-7.2788,15.9995,0.0003
-3.6174,-6.9588,16.0042,0.0003
-3.7502,-6.6388,16.0002,0.0002
-3.8766,-6.3188,15.9958,0.0002
-3.9965,-5.9988,16.0077,0.0002
-4.1102,-5.6788,15.9941,0.0001
-4.2173,-5.3587,16.0042,0.0001
-4.3181,-5.0387,16.0013,0.0001
-4.4125,-4.7187,15.9992,0.0001
-4.5004,-4.3987,16.0016,0.0001
-4.5821,-4.0786,15.9932,0.0001
-4.6573,-3.7585,16.005,0.0001
-4.726,-3.4383,15.9993,0
-4.7884,-3.1184,16.0101,0
-4.8444,-2.7983,15.984,0
-4.894,-2.4781,16.0092,0
-4.9372,-2.158,15.9976,0
-4.9738,-1.8382,16.0202,0
-5.0042,-1.5185,15.9861,0
-5.0282,-1.1982,15.9831,0
-5.0458,-0.878,16.0213,0
-5.057,-0.5565,15.9199,0
-5.0618,-0.228,15.7391,0
