-0.0003,0,0.0006,20
-0.0032,-0.1448,0.0083,20
-0.0112,-0.3948,0.0345,20
-0.024,-0.6534,0.0845,20
-0.0423,-0.9113,0.1595,20
-0.0657,-1.1717,0.2602,20
-0.0943,-1.4312,0.3862,20
-0.1281,-1.6911,0.5383,20
-0.1671,-1.9511,0.7167,20
-0.2112,-2.2108,0.9215,20
-0.2607,-2.4707,1.1536,20
-0.3152,-2.7306,1.4135,20
-0.3752,-2.9907,1.702,20
-0.44,-3.2507,2.0195,20
-0.5102,-3.5103,2.3664,20
-0.5856,-3.7703,2.7444,20
-0.6662,-4.0302,3.1542,20
-0.752,-4.2902,3.5967,20
-0.8431,-4.5503,4.0734,20
-0.9392,-4.8102,4.5847,20
-1.0405,-5.07,5.1321,20
-1.1472,-5.33,5.7174,20
-1.259,-5.5901,6.3423,20
-1.3761,-5.8502,7.0082,20
-1.4981,-6.1102,7.7158,20
-1.6256,-6.3701,8.4674,20
-1.7582,-6.6301,9.2654,20
-1.8961,-6.8901,10.1112,20
-2.039,-7.1501,11.0066,20
-2.1873,-7.4101,11.9539,20
-2.3407,-7.6702,12.9555,20
-2.4992,-7.9273,14.0123,20
-2.6587,-7.9806,15.1119,20
-2.817,-7.9112,16.2332,20
-2.974,-7.8455,17.3673,20
-3.1296,-7.7833,18.5128,20
-3.284,-7.7248,19.669,20
-3.4375,-7.6698,20.8371,20
-3.5897,-7.6183,22.0154,20
-3.7412,-7.5704,23.2033,20
-3.8918,-7.5259,24.4017,20
-4.0414,-7.4849,25.6082,20
-4.1904,-7.4474,26.8228,20
-4.3386,-7.4133,28.0454,20
-4.4863,-7.3826,29.2753,20
-4.6334,-7.3553,30.5116,20
-4.7801,-7.3313,31.7533,20
-4.9262,-7.3106,32.9996,20
-5.0721,-7.2932,34.2503,20
-5.2177,-7.2789,35.5053,20
-5.3631,-7.2678,36.763,20
-5.5082,-7.2599,38.0223,20
-5.6533,-7.255,39.2831,20
-5.7984,-7.2531,40.5454,20
-5.9436,-7.2541,41.8081,20
-6.0886,-7.258,43.0696,20
-6.234,-7.2647,44.3298,20
-6.3795,-7.2741,45.5886,20
-6.5252,-7.2862,46.8444,20
-6.6712,-7.3007,48.0972,20
-6.8174,-7.3177,49.3462,20
-6.9643,-7.337,50.5914,20
-7.1114,-7.3586,51.8321,20
-7.2591,-7.3822,53.0677,20
-7.4072,-7.4077,54.2983,20
-7.5559,-7.435,55.5226,20
-7.7052,-7.4639,56.7409,20
-7.8551,-7.4943,57.9533,20
-8.0056,-7.526,59.1588,20
-8.1568,-7.5587,60.3577,20
-8.3086,-7.5923,61.5497,20
-8.4611,-7.6265,62.7347,20
-8.6143,-7.661,63.9131,20
-8.7683,-7.6957,65.0848,20
-8.9229,-7.7303,66.2498,20
-9.0781,-7.7643,67.4075,20
-9.2341,-7.7976,68.5587,20
-9.3907,-7.8298,69.7042,20
-9.548,-7.8605,70.8441,20
-9.7057,-7.8894,71.9784,20
-9.8641,-7.9161,73.1073,20
-10.0228,-7.9401,74.2315,20
-10.182,-7.9611,75.3515,20
-10.3416,-7.9786,76.4686,20
-10.5015,-7.9921,77.583,20
-10.6615,-8.0012,78.695,20
-10.8215,-8.0055,79.8058,20
-10.9816,-8.0044,80.9162,20
-11.1416,-7.9975,82.0277,20
-11.3013,-7.9843,83.1411,20
-11.4606,-7.9645,84.2572,20
-11.6194,-7.9374,85.3776,20
-11.7774,-7.9028,86.5032,20
-11.9347,-7.8604,87.6359,20
-12.0907,-7.8097,88.7771,20
-12.2458,-7.7505,89.9286,20
-12.3994,-7.6826,91.0923,20
-12.5516,-7.6059,92.2704,20
-12.702,-7.5203,93.4651,20
-12.8505,-7.426,94.6779,20
-12.9969,-7.323,95.9119,20
-13.1413,-7.2115,97.1709,20
-13.283,-7.0919,98.4568,20
-13.4223,-6.9647,99.7725,20
-13.5589,-6.8303,101.1231,20
-13.6927,-6.6894,102.512,20
-13.8236,-6.5427,103.9429,20
-13.9515,-6.391,105.4214,20
-14.0761,-6.2352,106.9519,20
-14.1976,-6.0764,108.5397,20
-14.3159,-5.9153,110.1925,20
-14.431,-5.753,111.9167,20
-14.5428,-5.5907,113.7192,20
-14.6514,-5.4292,115.6092,20
-14.7568,-5.2698,117.5957,20
-14.8591,-5.1134,119.6872,20
-14.9583,-4.9612,121.8948,20
-15.0544,-4.8067,124.2288,20
-15.1458,-4.5707,126.6749,20
-15.232,-4.3108,129.2017,20
-15.3131,-4.0507,131.7929,20
-15.3888,-3.7907,134.4298,20
-15.4595,-3.5308,137.0891,20
-15.5249,-3.2709,139.7459,20
-15.5851,-3.0108,142.3682,20
-15.6402,-2.7507,144.9225,20
-15.69,-2.4906,147.3709,20
-15.7346,-2.2306,149.6784,20
-15.774,-1.9705,151.8124,20
-15.8082,-1.7105,153.7418,20
-15.8373,-1.4504,155.442,20
-15.8611,-1.1904,156.8912,20
-15.8797,-0.9305,158.0729,20
-15.8931,-0.6703,158.9755,20
-15.9013,-0.4096,159.5901,20
-15.9043,-0.1395,159.9102,20
