0.0001,0,-0.0002,40
0.0099,0.2433,-0.0202,40
0.0387,0.7211,-0.0983,40
0.0867,1.2009,-0.2538,40
0.1539,1.6805,-0.4868,40
0.2403,2.1606,-0.7978,40
0.3458,2.6403,-1.1861,40
0.4706,3.12,-1.6519,40
0.6146,3.6,-2.1951,40
0.7778,4.08,-2.8149,40
0.9603,4.5601,-3.5103,40
1.1619,5.0402,-4.2798,40
1.3826,5.5201,-5.121,40
1.6226,6,-6.0314,40
1.8819,6.4801,-7.0074,40
2.1603,6.9601,-8.0438,40
2.4579,7.4401,-9.1345,40
2.7736,7.8934,-10.2702,40
3.0936,8,-11.4154,40
3.4136,8,-12.5317,40
3.7336,8,-13.6072,40
4.0536,8,-14.6381,40
4.3736,8,-15.6211,40
4.6936,8,-16.5528,40
5.0136,8,-17.4301,40
5.3336,8,-18.25,40
5.6536,8,-19.01,40
5.9736,8,-19.7074,40
6.2936,8,-20.3395,40
6.6136,8,-20.9042,40
6.9336,8,-21.3988,40
7.2536,8,-21.8211,40
7.5736,8,-22.1688,40
7.8936,8,-22.4391,40
8.2136,8,-22.6296,40
8.5336,8,-22.7375,40
8.8536,8,-22.7598,40
9.1736,8,-22.6934,40
9.4936,8,-22.5349,40
9.8074,7.8455,-22.284,40
10.1025,7.3774,-21.9382,40
10.3921,7.2403,-20.0568,40
10.6842,7.3006,-17.203,40
10.9767,7.3143,-14.3694,40
11.2679,7.2792,-11.5301,40
11.5557,7.1961,-8.6586,40
11.8384,7.068,-5.728,40
12.1144,6.9003,-2.7098,40
12.3824,6.7002,0.4262,40
12.6415,6.476,3.7113,40
12.891,6.2367,7.1779,40
13.1306,5.9913,10.8598,40
13.3606,5.7481,14.7917,40
13.5811,5.5149,19.0062,40
13.7931,5.2986,23.5332,40
13.9973,5.105,28.3947,40
14.1949,4.939,33.5993,40
14.387,4.8045,39.1348,40
14.5752,4.7049,44.9623,40
14.7609,4.6426,51.0128,40
14.9457,4.6194,57.1895,40
15.1304,4.6165,63.363,40
15.3012,4.2724,69.1587,40
15.453,3.7924,74.181,40
15.5854,3.3124,78.3574,40
15.6987,2.8324,81.7564,40
15.7929,2.3523,84.4631,40
15.8678,1.8721,86.5578,40
15.9234,1.3922,88.1082,40
15.9599,0.9123,89.1672,40
15.9772,0.4323,89.7721,40
