0,0,0,50
0.0188,0.3757,0,50
0.0751,1.1253,0,50
0.1689,1.8754,0,50
0.3001,2.6253,0,50
0.4689,3.3753,0,50
0.6751,4.1253,0,50
0.9189,4.8753,0,50
1.2001,5.6252,0,50
1.5189,6.3752,0,50
1.8752,7.1252,0,50
2.2688,7.8735,0,50
2.6789,8.2001,0,50
3.0888,8.2001,0,50
3.4989,8.2,0,50
3.9089,8.2,0,50
4.3188,8.2,0,50
4.7288,8.2,0,50
5.1389,8.2,0,50
5.5489,8.1999,0,50
5.9544,8.1105,0,50
6.3273,7.4587,0,50
6.6627,6.7087,0,50
6.9607,5.9587,0,50
7.2211,5.2087,0,50
7.4441,4.4587,0,50
7.6295,3.7087,0,50
7.7774,2.9588,0,50
7.8879,2.2088,0,50
7.9608,1.4589,0,50
7.9963,0.7089,0,50
