0,0,179.2152,50
-0.015,-0.3005,179.2281,50
-0.0601,-0.9,179.2777,50
-0.135,-1.5001,179.3693,50
-0.2401,-2.1,179.4907,50
-0.3751,-2.7001,179.6277,50
-0.5401,-3.3001,179.7675,50
-0.7351,-3.9001,179.8995,50
-0.9601,-4.5,180.0158,50
-1.2151,-5.1,180.1099,50
-1.5001,-5.7,180.1759,50
-1.8118,-6.2352,180.2064,50
-2.1071,-5.9055,180.1942,50
-2.3724,-5.3055,180.141,50
-2.6078,-4.7073,180.0479,50
-2.8451,-4.7468,176.2293,50
-3.1124,-5.3467,170.712,50
-3.4098,-5.9467,166.6552,50
-3.7372,-6.5468,163.5791,50
-4.0945,-7.1468,161.1832,50
-4.4817,-7.7467,159.2749,50
-4.8991,-8.3466,157.7278,50
-5.3464,-8.9466,156.4565,50
-5.8238,-9.5466,155.402,50
-6.3311,-10.1467,154.5222,50
-6.8684,-10.7466,153.7868,50
-7.4358,-11.3466,153.1738,50
-8.0331,-11.9466,152.6674,50
-8.6604,-12.5466,152.2568,50
-9.3177,-13.1465,151.9349,50
-10.0025,-13.6959,151.6989,50
-10.6925,-13.8,151.5503,50
-11.3825,-13.8,151.4891,50
-12.0692,-13.7334,151.5141,50
-12.73,-13.2174,151.6249,50
-13.361,-12.6173,151.8191,50
-13.9618,-12.0173,152.0968,50
-14.5326,-11.4174,152.4618,50
-15.0735,-10.8174,152.9215,50
-15.5843,-10.2174,153.4874,50
-16.0653,-9.6173,154.176,50
-16.5162,-9.0173,155.0105,50
-16.937,-8.4173,156.0231,50
-17.3279,-7.8173,157.2594,50
-17.6887,-7.2173,158.7851,50
-18.0196,-6.6173,160.6967,50
-18.3205,-6.0173,163.142,50
-18.5914,-5.4173,166.3552,50
-18.8322,-4.8173,170.7236,50
-19.0434,-4.2241,176.8703,50
-19.2608,-4.349,180.9423,50
-19.5083,-4.949,182.6845,50
-19.7857,-5.549,184.7892,50
-20.0932,-6.1489,187.365,50
-20.4306,-6.7489,190.5892,50
-20.7812,-7.0118,194.6469,50
-21.1037,-6.4494,199.4852,50
-21.3962,-5.8494,204.9808,50
-21.6594,-5.2648,211.1671,50
-21.8978,-4.7684,218.0451,50
-22.1172,-4.3871,225.587,50
-22.3235,-4.1258,233.7025,50
-22.5203,-3.9365,242.165,50
-22.6912,-3.419,250.189,50
-22.8322,-2.819,256.9091,50
-22.9432,-2.219,262.1035,50
-23.0241,-1.6188,265.8545,50
-23.075,-1.0188,268.3117,50
-23.096,-0.4187,269.6067,50
