-0.0002,0,0.001,50
-0.0168,-0.3301,0.0854,50
-0.0654,-0.9765,0.4145,50
-0.1468,-1.6257,1.0713,50
-0.2604,-2.2754,2.0589,50
-0.4066,-2.925,3.3788,50
-0.5854,-3.5751,5.0327,50
-0.7968,-4.2252,7.0182,50
-1.0404,-4.8752,9.3274,50
-1.3167,-5.5251,11.9468,50
-1.6254,-6.1751,14.855,50
-1.9666,-6.8251,18.02,50
-2.3363,-7.3907,21.3828,50
-2.7149,-7.5733,24.793,50
-3.1013,-7.7279,28.1288,50
-3.4964,-7.9023,31.3719,50
-3.8964,-8,34.5005,50
-4.2965,-8,37.4796,50
-4.6964,-8,40.2976,50
-5.0965,-8,42.9665,50
-5.4964,-8,45.4998,50
-5.8965,-8,47.9118,50
-6.2964,-8,50.2175,50
-6.6964,-8,52.432,50
-7.0964,-8,54.5704,50
-7.4964,-8,56.6478,50
-7.8964,-8,58.6793,50
-8.2965,-8,60.6805,50
-8.6964,-8,62.6676,50
-9.0964,-8,64.6578,50
-9.4964,-7.9999,66.6711,50
-9.8963,-7.9999,68.7292,50
-10.2964,-7.9999,70.8582,50
-10.6964,-7.9999,73.0894,50
-11.0964,-7.9999,75.4617,50
-11.4963,-7.9999,78.026,50
-11.8963,-7.9992,80.8505,50
-12.2837,-7.7482,83.9738,50
-12.6481,-7.2859,87.388,50
-12.9891,-6.8202,91.1161,50
-13.3074,-6.3657,95.2253,50
-13.6041,-5.936,99.7931,50
-13.8813,-5.5427,104.9052,50
-14.141,-5.1961,110.6485,50
-14.3863,-4.9048,117.0972,50
-14.6201,-4.6755,124.2856,50
-14.8458,-4.5137,132.1686,50
-15.0669,-4.4235,140.5837,50
-15.2873,-4.4077,149.2472,50
-15.5108,-4.4675,157.8083,50
-15.7348,-4.48,165.8324,50
