-0.0001,0,-180,20
-0.0031,-0.1536,-179.9992,20
-0.0121,-0.4511,-179.9963,20
-0.0271,-0.7504,-179.9905,20
-0.0481,-1.0504,-179.9817,20
-0.0751,-1.3503,-179.9698,20
-0.1082,-1.6503,-179.9547,20
-0.1471,-1.9502,-179.9363,20
-0.1921,-2.2501,-179.9143,20
-0.2431,-2.5501,-179.8885,20
-0.3002,-2.8501,-179.8586,20
-0.3632,-3.1502,-179.8242,20
-0.4321,-3.4501,-179.785,20
-0.5071,-3.75,-179.7406,20
-0.5868,-3.9834,-179.6907,20
-0.6668,-4.0001,-179.6368,20
-0.7468,-4.0001,-179.5802,20
-0.8268,-4.0001,-179.5211,20
-0.9068,-4.0001,-179.4591,20
-0.9868,-4.0001,-179.3944,20
-1.0668,-4.0001,-179.3267,20
-1.1468,-4.0001,-179.2561,20
-1.2268,-4.0001,-179.1825,20
-1.3068,-4.0001,-179.1059,20
-1.3868,-4.0001,-179.0263,20
-1.4668,-4.0001,-178.9439,20
-1.5468,-4.0001,-178.8587,20
-1.6268,-4.0001,-178.7709,20
-1.7068,-4.0001,-178.6809,20
-1.7868,-4.0001,-178.5889,20
-1.8668,-4.0001,-178.4953,20
-1.9468,-4.0001,-178.4006,20
-2.0268,-4.0001,-178.3055,20
-2.1068,-4.0001,-178.2106,20
-2.1868,-4.0001,-178.1167,20
-2.2668,-4.0001,-178.0245,20
-2.3468,-4.0001,-177.935,20
-2.4268,-4.0001,-177.8491,20
-2.5068,-4.0001,-177.7675,20
-2.5869,-4.0001,-177.6911,20
-2.6668,-4.0001,-177.6207,20
-2.7468,-4.0001,-177.5569,20
-2.8269,-4.0001,-177.5001,20
-2.9069,-4.0001,-177.4509,20
-2.9869,-4.0001,-177.4093,20
-3.0669,-4.0001,-177.3754,20
-3.1469,-4.0001,-177.3492,20
-3.2269,-4.0001,-177.3303,20
-3.3069,-4.0001,-177.3184,20
-3.3869,-4.0002,-177.3131,20
-3.4669,-4.0002,-177.3139,20
-3.5469,-4.0002,-177.3203,20
-3.6269,-4.0002,-177.3316,20
-3.7069,-4.0002,-177.3474,20
-3.787,-4.0054,-177.4134,20
-3.8711,-4.2072,-178.7184,20
-3.9613,-4.5071,-179.8174,20
-4.0574,-4.8071,-180.4779,20
-4.1596,-5.1071,-180.9432,20
-4.2677,-5.4071,-181.3012,20
-4.3818,-5.707,-181.5928,20
-4.502,-6.0069,-181.8401,20
-4.6281,-6.307,-182.0563,20
-4.7602,-6.6069,-182.2498,20
-4.8985,-6.907,-182.4264,20
-5.0426,-7.2071,-182.59,20
-5.1927,-7.507,-182.7437,20
-5.3489,-7.807,-182.8896,20
-5.5109,-8.107,-183.0296,20
-5.6791,-8.4069,-183.1651,20
-5.8533,-8.7069,-183.2972,20
-6.0334,-9.0069,-183.4269,20
-6.2196,-9.307,-183.5551,20
-6.4117,-9.6069,-183.6823,20
-6.6098,-9.9016,-183.8094,20
-6.8097,-10.0004,-183.9356,20
-7.0097,-10.0004,-184.0597,20
-7.2098,-10.0004,-184.1818,20
-7.4097,-10.0004,-184.3025,20
-7.6097,-10.0004,-184.4222,20
-7.8098,-10.0004,-184.5414,20
-8.0098,-10.0004,-184.6605,20
-8.2098,-10.0004,-184.7797,20
-8.4097,-10.0004,-184.8994,20
-8.6098,-10.0004,-185.02,20
-8.8098,-10.0003,-185.1416,20
-9.0099,-10.0003,-185.2646,20
-9.2098,-10.0003,-185.3891,20
-9.4097,-10.0003,-185.5155,20
-9.6098,-10.0003,-185.644,20
-9.8098,-10.0003,-185.7749,20
-10.0098,-10.0003,-185.9083,20
-10.2098,-10.0003,-186.0447,20
-10.4098,-10.0003,-186.1842,20
-10.6098,-10.0003,-186.3272,20
-10.8098,-10.0003,-186.474,20
-11.0099,-10.0003,-186.6249,20
-11.2099,-10.0003,-186.7802,20
-11.4099,-10.0003,-186.9403,20
-11.6099,-10.0003,-187.1056,20
-11.8099,-10.0003,-187.2766,20
-12.0099,-10.0003,-187.4536,20
-12.2099,-10.0003,-187.6373,20
-12.4099,-10.0002,-187.8283,20
-12.6099,-10.0002,-188.027,20
-12.8099,-10.0002,-188.2342,20
-13.01,-10.0002,-188.4507,20
-13.21,-10.0002,-188.6774,20
-13.4099,-10.0002,-188.9151,20
-13.61,-10.0002,-189.165,20
-13.8099,-10.0002,-189.4283,20
-14.0099,-10.0002,-189.7064,20
-14.2099,-10.0002,-190.0008,20
-14.41,-10.0002,-190.3135,20
-14.6099,-10.0002,-190.6465,20
-14.81,-10.0001,-191.0021,20
-15.01,-10.0001,-191.3836,20
-15.2099,-10.0001,-191.794,20
