0.0001,0,178.1424,20
0.0032,0.154,178.1396,20
0.0121,0.4516,178.1292,20
0.0271,0.7503,178.1083,20
0.0481,1.0502,178.0766,20
0.0751,1.3502,178.0337,20
0.1081,1.6501,177.9791,20
0.1471,1.95,177.912,20
0.1921,2.25,177.8315,20
0.2431,2.5501,177.7367,20
0.3001,2.8501,177.6262,20
0.3631,3.15,177.4987,20
0.4321,3.45,177.3526,20
0.5071,3.75,177.1861,20
0.5881,4.05,176.9976,20
0.6751,4.35,176.7858,20
0.7681,4.6499,176.5498,20
0.8671,4.95,176.2904,20
0.9721,5.25,176.011,20
1.0831,5.55,175.7195,20
1.2001,5.85,175.4302,20
1.3231,6.15,175.1667,20
1.4521,6.45,174.9623,20
1.5871,6.75,174.8559,20
1.7281,7.05,174.8824,20
1.8751,7.3501,175.0584,20
2.0281,7.6501,175.3736,20
2.1871,7.9501,175.7929,20
2.3521,8.2502,176.2707,20
2.5231,8.5502,176.7652,20
2.7001,8.8502,177.2459,20
2.8831,9.1502,177.695,20
3.0721,9.4479,178.1045,20
3.26,9.3968,178.4664,20
3.442,9.0968,178.7757,20
3.6179,8.7968,179.0376,20
3.7879,8.4967,179.2608,20
3.9518,8.1967,179.4525,20
4.1097,7.8967,179.6183,20
4.2617,7.5967,179.7626,20
4.4076,7.2967,179.889,20
