0,0,-149.6017,50
-0.0188,-0.3758,-149.8845,50
-0.0751,-1.1254,-150.9791,50
-0.1688,-1.8752,-153.0352,50
-0.3001,-2.6251,-155.8491,50
-0.4688,-3.3751,-159.2221,50
-0.6667,-3.9585,-162.9399,50
-0.8668,-4.0001,-166.6559,50
-1.0668,-4.0001,-170.199,50
-1.2668,-4.0001,-173.6581,50
-1.4668,-4.0001,-177.1169,50
-1.6668,-4.0001,-180.6429,50
-1.8668,-4.0001,-184.2944,50
-2.0668,-4.0001,-188.1231,50
-2.2668,-4.0001,-192.1733,50
-2.4668,-4.0001,-196.4805,50
-2.6668,-4.0001,-201.0678,50
-2.8616,-3.895,-205.8748,50
-3.023,-3.228,-210.4333,50
-3.1469,-2.4781,-214.217,50
-3.2333,-1.7281,-217.0663,50
-3.2822,-0.9781,-218.9198,50
