0,0,0,50
0.0163,0.3257,0,50
0.0651,0.9753,0,50
0.1463,1.6252,0,50
0.2601,2.2751,0,50
0.4063,2.9251,0,50
0.5851,3.575,0,50
0.7847,3.9924,0,50
0.9847,4.0001,0,50
1.1847,4.0001,0,50
1.3847,4.0001,0,50
1.5847,4.0001,0,50
1.7847,4.0001,0,50
1.9847,4.0001,0,50
2.1848,4.0001,0,50
2.3848,4.0001,0,50
2.5848,4.0001,0,50
2.7848,4.0001,0,50
2.9848,4.0001,0,50
3.1848,4.0001,0,50
3.3848,4.0001,0,50
3.5884,4.0731,0,50
3.8201,4.6331,0,50
4.0843,5.2832,0,50
4.3809,5.9332,0,50
4.7101,6.5832,0,50
5.0717,7.2332,0,50
5.4642,7.8498,0,50
5.8642,8,0,50
6.2642,8,0,50
6.6642,8,0,50
7.0517,7.7495,0,50
7.4069,7.1043,0,50
7.7296,6.4543,0,50
